text,label,file_line_number,label_id
"أرجو من الشعب المصري ألا يفقد ثقته في مؤسسة الجيش , وأرجو من أخواننا في",OBJ,3158,3
اتصلنا ب صابر ابو الفتوح قال مدير الامن رافض يتعاون !!!!!!! وبدا حرق موتوسيكلات وسيارات العاملين وبدا اقتحام,OBJ,3160,3
"لتحميل #كتاب ""#تغريد في #السعادة و#التفاؤل و#الأمل"" لـِ #عبد_الله_المغلوث من هذا الرابط:",OBJ,3161,3
غداً الساعة 7 م مظاهرة في طلعت حرب للتضامن مع غزة,OBJ,3163,3
شاهد - آخر كلام: المبدع ياسر المناوهلي #,OBJ,3170,3
0_999: #الواتساب_معلق هههههههههههههههههههههههههههههههههههههههههههه ,OBJ,3171,3
أغلى 10 #سيارات #شرطة | #فيديو #يوتيوب,OBJ,3174,3
ياوزير لو انا مكانك والله استحي ان أقول عندنا شح باﻷراضي #ﻻزم تبي تحط الشعب بين الدائري الشمالى والجنوبي والشرقي والغربي #شح اﻷراضي مشكله,OBJ,3177,3
دعلاء الأسوانى ضيف الاعلامي عماد أديب الليلة الثلاثاء في تمام الحادية عشر مساءً على قناة التفاصيل >> …,OBJ,3184,3
ماذا تعلمنا من المحنة؟!,OBJ,3195,3
"6 ""محاضرة د عمرو خالد بتونس""",OBJ,3198,3
مرة اخرى و ليست الاخيرة هناك تصريحات و تويتات تنسب الي و لم اقلها او اكتبهاارجو عدم المساهمة في نشرها,OBJ,3199,3
عرض الاسبوع 40 ألف متابع #شوارعنا #فن_تتقنه_النساء #ذلك_الشخص #شي_ودك_تجربه #بوح #درر #عجبني #حلو #مكه [2025460],OBJ,3201,3
أفَلا أكون عبدًا شكورًا قالها صلى الله عليه وسلم ليخبرنا بأن بالشكر تدوم النعم ويجد الإنسان سعادته الحقيقية #الشكر…,POS,3202,1
#حمدين لقى #30_يونيو كلها مع #السيسى قالك سيبك منها وخليك مع #25_ينايرالله يكسفك واطى و أهبل,NEG,3204,0
مصر بعد ٣ يوليو ٢٠١٣ السياسة بين افتتاحية الريحاني واقتباس دانتي المزعوم، الشروق المصرية,OBJ,3205,3
 أرجو أن ألقى الله ﷻ ولا يحاسبني أني اغتبت أحدا #غرد_بذكر_الله,OBJ,3209,3
مشاهد مذابح 6 اكتوبر دارت حول العالم وأى أكاذيب او تمثيليات للانقلاب لن يصدقها العالم,NEG,3211,0
#رفا_فقيره ادعولها محتاجة دعائكم يارب مد بعمرها ورجعها لنا سالمه وعافيها من كل مكروه #لمى_الروقي #8 _ …,OBJ,3213,3
ما ان اذكر المرشد او شفيق او مبارك بنقد حتى تنفتح صفائح القمامة وتنهمر شتائم مقذعة هل يوجد تشابه في طريقة التفكير بين الاخوان والفلول,NEG,3215,0
#يحملون_الصليبيات_ويؤذون_العفيفات_الطاهرات #جديد #هام بعد تهديد شرعيو #جبهة_النصرة بنشر المعلومات الشخصية نعلن :,OBJ,3217,3
البوابة نيوز: #محمد_رمضان طلع حرامي: السبكي #مصر #سينما,OBJ,3224,3
استقلال الأزهر ضمانة وطنية نحرص عليها ونرفض الهجمة الشرسة ضد شيخه لتقويض استقلاله وننتظر تحقيقا نزيها لمعرفة من سمم أبنائنا في جامعة الأزهر,NEUTRAL,3227,2
مرت ساعتان على رفع مرسي اشارة رابعة ولم يقرر وزير الرياضة طاهر ابو زيد شطبه او ايقافه هههههههههههههههههههههه,OBJ,3233,3
د أبو الفتوح : يجب أن يعلم ويدرك كل من يتقدم لخدمة هذا الوطن من خلال وظيفة الرئاسة أو أى منصب أخر أن واجبه أن,OBJ,3235,3
تحية للراحل العظيم السيد محمد حسين فضل الله العلامة المقاوم المحاور المتسامح المجتهدالمجدالمجدداللبنانى الفلسطينى العربى الاسلامى الانسان,POS,3237,1
"قريبا الحملة الجديدة لثورة الانترنت , إحذروا غضب الشباب #ثورة_الانترنت #اقالة_وزير_الاتصالات #مكملين #أعرف_حقك #ستنتصر_ثورة_الانترنت",OBJ,3253,3
شبكة مسلم |تدهور الحالة الصحية للطالب عبدالرحمن بيومي- صيدلة #المنصورة المعتقل حالياً بسجن المنصورة نتيجة,OBJ,3254,3
#مؤيدين_مصر_القوية_بيضيفوا_بعض انا #مصر_القوية و افتخر,OBJ,3257,3
سي بي سي:جنايات #شبرا_الخيمة تقضي بمعاقبة سارقي سيارة القيادي الإخواني #محمد_البلتاجي بالسجن 10سنوات مع الشغل شايفه التعريص وساخه,NEG,3259,0
#حاميها_حرميها #الجيزة,OBJ,3260,3
#الببلاوى: #السيسى أدى دوره فى 30 يونيو وإذا لم يستكمله سيتحول الأمر إلى نكسة #مصر #الإخوان,OBJ,3263,3
مسحت الريتويت اللي فات شكله مش تمام,OBJ,3276,3
#حط_نفسك_مكان_البنت وانت هتكره كل يوم انك اتولدت بنت,OBJ,3280,3
الانتخابات ألأخيره كانت بين اختياريين كلاهما مر !,NEG,3290,0
#اعترافات_ليلية كنت احط صورة بشار الشطي تحت مخدتي,OBJ,3303,3
الوطن | الدستور نقاش ما بعد صلاة العيد | عمرو حمزاوي:,OBJ,3311,3
الفكرة رائعة وكلما تعملوا ترتيبات ليها إبعت لي منشن عشان أنشرها وبرجاء عمل قسم خاص لحملة الإرباع المخرومة اللي تستحقها الإدارة,POS,3312,1
شاهد - آخر كلام: سميح شقير، 'هي يا سجاني',OBJ,3316,3
فتح شبابيك عينيك حلمك بقي بين ايديك #حمزة_نمرة,OBJ,3319,3
يا مرسي يا خاين يا عميل، عيالك الأمريكان قتلوه,NEG,3332,0
٥ قلت للصحفية أيضا إنني لست على إتصال لا بتحالف دعم الشرعية ولا بآخرين في سياسة مصر المريضة، وإنني أركز حاليا على الجامعة والكتابة الصحفية,OBJ,3336,3
القائد #خطاب وحديثه عن بدايات دخوله لـ #الشيشان #الجهاد #جبهة_النصرة #الجبهة_الإٍسلامية #الدولة_الإٍسلامية …,OBJ,3352,3
اخلاقهم حدث ولا حرج,OBJ,3355,3
55] #أحبك_ربي #غرد_با…,OBJ,3359,3
احاول ان اتعاطف مع من رماني بالخيانة والكفر واستخدم الدين لتحريض الناس علي وعرض اسرتي للخطر و شكك الناس في ديني طب ازاي؟,NEG,3366,0
الشعب لن ينكسر 93 يوما منذ الانقلاب العسكرى رصاص وخرطوش وغاز وضرب وسجن كل ذلك لم يقلل الحشود سننتصر,OBJ,3368,3
"اختبار طبي لـ""#جدو"" يحسم مشاركته أمام الدفاع المغربي",OBJ,3379,3
"اللهم حرر المسجد #الأقصى من اليهود المجرمين ،، اللهم ارزقنا صلاة فيه قبل الممات ،، #فلسطين #القدس #غزة""",OBJ,3386,3
مسؤلية المجلس العسكري المحافظة على الثقة بين الجيش والشعب فهي ليست ملكه بل ملك الشعب المصري كله,OBJ,3391,3
#استغاثة من معتقلي سجن #الزقازيق العمومي نداء الى كل المنظمات الحقوقية نداء الى اصحاب الضمائر الحية #انتفاضة_السجون …,OBJ,3392,3
#يوسف_الحسيني يخرج عن السياسة ويتحدث على الهواء مع ألبرت شفيق عن زميله في العمل …,OBJ,3402,3
الشعب انقسم بعد الانقلاب الى جزءين أقلية من الاغنياء مع الاغبياء مع الانقلاب أغلبية من الشرفاء والفقراء لن تهدأ الا باسقاطه,NEUTRAL,3413,2
#انقلاب_باص_طالبات_بالرياض الحين بيدرعمون بنو ليبرال ويقولون لو كانت تقود !! ترا لو قدنا بتصير مصصصاااايب وحوادث لا تعد ولاتحصى #اعتراف,OBJ,3421,3
شاهد - آخر كلام: كرامة المصري وانتهاكات الشرطة بعد الثورة # #25 #,OBJ,3424,3
#فودافون رايحة بينا علي مصنع الكراسي ودة قمة الاستهبال العلمي,NEG,3426,0
حزب النور ( الغاية تبرر الرزيلة ) #مرار_طافح,OBJ,3435,3
سيتم الليلة وضع البريد الإلكتروني للتواصل مع الصحفيين ووسائل الإعلام على هذا الحساب,OBJ,3437,3
التأخير #اسلوب_حياة 😪,OBJ,3440,3
"#مقدرش_انسى حنيه امى""",OBJ,3442,3
#اعرفوهم #انقلاب_مصر #يسقط_حكم_العسكر #الداخلية_بلطجية #الحرية لمعاذ إبراهيم محمد حسين 18سنة طالب #القاهرة عين شمس …,NEG,3453,0
من خطة الوزارة ان تكون جميع مكاتب الصحة مميكنة #السادة_المحترمون,OBJ,3457,3
كسرنا حاجز الخوف: دستور يجهض حقوقنا و حرياتنا هو دستور سنسقطه اليوم قبل الغد قوتنا في إرادتنا,NEG,3458,0
# #_ #أنا_رسام #تويت_برسمة_انت_راسمها,OBJ,3470,3
اخترقنا عيد الأقباط ليس تماماً كي نحميهم بل كي نحتمي بهم في لحظة ضعفنا نحن - من مذكرات مستقبلية لمسؤول مصري,OBJ,3481,3
"مرسى اتصل بوزير الطيران وأخبره أن نجل ""الشاطر"" سيستقبل وفدا تركيا بصفته تابعًا لمجلس الوزراء",OBJ,3491,3
الاسواني:قبل أن تشترك القوى الوطنية في أى انتخابات قادمة يجب عليها أن تجد اجابة لهذا السؤال: المقال كاملاً >> … …,OBJ,3492,3
فتنة المنيا تثبت أن هناك من يحاول العبث بوحدة هذا البلد المحمى بعناية الله ويقظة أبناءه،تحقيق فورى وعدالة ناجزة تطمئن الشعب لدولة القانون,NEUTRAL,3501,2
سلام مربع للمحلة ورجالة المحلة أول من قطّع الصورة وتفّ على الأسطورة,OBJ,3514,3
#السادة_المحترمون حلقة الأحد 08 سبتمبر2013 كاملة لقاء دأحمد السيد النجار أمحمد عبد العزيز …,OBJ,3517,3
ياباسم عصام سلطان بيسال عليك وبيقول انت فين من المشهد الحالى قولناله مئجز ف رمضان قالنا مش عاوز اسمع ال…,OBJ,3530,3
